img_path,task,activity,id,F,O,T,E,R,C,name
../data/outputs/test1/activity2e/dbfa7-79083.jpg,bookleta,activity2e,dbfa7-79083,1.0,0.0,1.0,0.0,2.0,0,no face
../data/outputs/test1/activity2e/dbfa7-79095.jpg,bookleta,activity2e,dbfa7-79095,1.0,0.0,0.0,2.0,0.0,0,the breakfast
../data/outputs/test1/activity2e/dbfa7-79307.jpg,bookleta,activity2e,dbfa7-79307,,,,,,,
../data/outputs/test1/activity2e/dbfa7-80025.jpg,bookleta,activity2e,dbfa7-80025,1.0,0.0,0.0,7.0,2.0,1,bass
../data/outputs/test1/activity2e/dbfa7-80132.jpg,bookleta,activity2e,dbfa7-80132,1.0,1.0,1.0,0.0,0.0,0,happy smile
../data/outputs/test1/activity2e/dee97-51927.jpg,bookleta,activity2e,dee97-51927,1.0,1.0,2.0,6.0,2.0,1,
../data/outputs/test1/activity2e/dee97-61601 M.jpg,bookleta,activity2e,dee97-61601 M,1.0,0.0,2.0,4.0,2.0,1,
../data/outputs/test1/activity2e/dee97-61628.jpg,bookleta,activity2e,dee97-61628,1.0,1.0,2.0,3.0,1.0,1,gravy baby
../data/outputs/test1/activity2e/dee97-64546.jpg,bookleta,activity2e,dee97-64546,1.0,1.0,2.0,6.0,2.0,2,smiley face
../data/outputs/test1/activity2e/dee97-69412 M.jpg,bookleta,activity2e,dee97-69412 M,1.0,1.0,1.0,4.0,1.0,2,police badge
../data/outputs/test1/activity2e/dee97-69433 M.jpg,bookleta,activity2e,dee97-69433 M,1.0,1.0,0.0,0.0,0.0,1,sailboat
../data/outputs/test1/activity2e/dee97-71246.jpg,bookleta,activity2e,dee97-71246,1.0,0.0,1.0,17.0,1.0,1,awww
../data/outputs/test1/activity2e/dee97-71558 M.jpg,bookleta,activity2e,dee97-71558 M,1.0,0.0,0.0,7.0,0.0,1,spongebob
../data/outputs/test1/activity2e/dee97-73321.jpg,bookleta,activity2e,dee97-73321,1.0,1.0,0.0,6.0,2.0,2,eyeball
../data/outputs/test1/activity2e/dee97-74015 M.jpg,bookleta,activity2e,dee97-74015 M,1.0,0.0,1.0,1.0,1.0,1,lemon boat
../data/outputs/test1/activity2e/dee97-74768.jpg,bookleta,activity2e,dee97-74768,1.0,1.0,2.0,2.0,2.0,2,burning fire
../data/outputs/test1/activity2e/dee97-7534.jpg,bookleta,activity2e,dee97-7534,1.0,1.0,1.0,9.0,2.0,2,lake boat
../data/outputs/test1/activity2e/dee97-76132.jpg,bookleta,activity2e,dee97-76132,1.0,0.0,2.0,12.0,2.0,1,the happy face
../data/outputs/test1/activity2e/dee97-76285 M.jpg,bookleta,activity2e,dee97-76285 M,1.0,0.0,0.0,0.0,1.0,1,bowl
../data/outputs/test1/activity2e/ea193-72318.jpg,bookleta,activity2e,ea193-72318,,,,,,,
../data/outputs/test1/activity2e/ea193-72950.jpg,bookleta,activity2e,ea193-72950,1.0,0.0,2.0,9.0,1.0,2,evil grin
../data/outputs/test1/activity2e/ea193-74506.jpg,bookleta,activity2e,ea193-74506,1.0,0.0,2.0,4.0,1.0,1,the happy camper
../data/outputs/test1/activity2e/ea193-74741.jpg,bookleta,activity2e,ea193-74741,1.0,1.0,0.0,5.0,2.0,1,kite
../data/outputs/test1/activity2e/ea193-74745.jpg,bookleta,activity2e,ea193-74745,,,,,,,
../data/outputs/test1/activity2e/ea193-74945.jpg,bookleta,activity2e,ea193-74945,,0.0,1.0,5.0,2.0,1,ice cream
../data/outputs/test1/activity2e/ea193-75426.jpg,bookleta,activity2e,ea193-75426,1.0,1.0,1.0,0.0,0.0,1,my heart
../data/outputs/test1/activity2e/ea193-75590.jpg,bookleta,activity2e,ea193-75590,,,,,,,hanging around
../data/outputs/test1/activity2e/ea193-75617.jpg,bookleta,activity2e,ea193-75617,1.0,0.0,0.0,4.0,1.0,1,boat
../data/outputs/test1/activity2e/ea193-76893.jpg,bookleta,activity2e,ea193-76893,1.0,0.0,2.0,7.0,2.0,1,sailing 
../data/outputs/test1/activity2e/fd6d5-71624.jpg,bookleta,activity2e,fd6d5-71624,1.0,1.0,0.0,2.0,0.0,2,turtle shell
../data/outputs/test1/activity2e/fd6d5-73152.jpg,bookleta,activity2e,fd6d5-73152,,,,,,,
../data/outputs/test1/activity2e/fd6d5-RD-AM-4811.jpg,bookleta,activity2e,fd6d5-RD-AM-4811,,,,,,,freedom
../data/outputs/test1/activity2e/fd6d5-RD-AR-4811.jpg,bookleta,activity2e,fd6d5-RD-AR-4811,,,,,,,jokes
../data/outputs/test1/activity2e/fd6d5-RD-FM-4811.jpg,bookleta,activity2e,fd6d5-RD-FM-4811,,1.0,2.0,0.0,1.0,1,this way
../data/outputs/test1/activity2e/fd6d5-RD-KW-4811.jpg,bookleta,activity2e,fd6d5-RD-KW-4811,,,,,,,
../data/outputs/test1/activity2e/fd6d5-RD-SL-4811.jpg,bookleta,activity2e,fd6d5-RD-SL-4811,1.0,0.0,1.0,2.0,0.0,1,hot soup
../data/outputs/test1/activity2f/060f1-1175.jpg,bookleta,activity2f,060f1-1175,,,,,,,
../data/outputs/test1/activity2f/060f1-67289.jpg,bookleta,activity2f,060f1-67289,,,,,,,thunder
../data/outputs/test1/activity2f/060f1-67290.jpg,bookleta,activity2f,060f1-67290,1.0,1.0,0.0,1.0,1.0,1,plate
../data/outputs/test1/activity2f/060f1-6799.jpg,bookleta,activity2f,060f1-6799,1.0,1.0,0.0,2.0,1.0,1,car
../data/outputs/test1/activity2f/060f1-69656.jpg,bookleta,activity2f,060f1-69656,1.0,1.0,1.0,6.0,1.0,1,pina colada
../data/outputs/test1/activity2f/060f1-70500.jpg,bookleta,activity2f,060f1-70500,1.0,1.0,0.0,0.0,1.0,1,
../data/outputs/test1/activity2f/060f1-70647.jpg,bookleta,activity2f,060f1-70647,1.0,1.0,1.0,,2.0,1,craked egg
../data/outputs/test1/activity2f/060f1-70772.jpg,bookleta,activity2f,060f1-70772,1.0,1.0,2.0,0.0,2.0,1,symbolism
../data/outputs/test1/activity2f/060f1-70773.jpg,bookleta,activity2f,060f1-70773,1.0,,,,,,
../data/outputs/test1/activity2f/060f1-70830.jpg,bookleta,activity2f,060f1-70830,,,,,,,
../data/outputs/test1/activity2f/060f1-70993.jpg,bookleta,activity2f,060f1-70993,1.0,,,,,,
../data/outputs/test1/activity2f/060f1-71225.jpg,bookleta,activity2f,060f1-71225,1.0,1.0,,0.0,1.0,2,avocado
../data/outputs/test1/activity2f/060f1-71293.jpg,bookleta,activity2f,060f1-71293,,,,,,,
../data/outputs/test1/activity2f/060f1-72166.jpg,bookleta,activity2f,060f1-72166,1.0,1.0,0.0,0.0,1.0,1,ace
../data/outputs/test1/activity2f/060f1-72597.jpg,bookleta,activity2f,060f1-72597,,,,,,,
../data/outputs/test1/activity2f/060f1-73380.jpg,bookleta,activity2f,060f1-73380,1.0,,,,1.0,,lightning bolt
../data/outputs/test1/activity2f/060f1-9138.jpg,bookleta,activity2f,060f1-9138,1.0,1.0,0.0,2.0,1.0,2,candy
../data/outputs/test1/activity2f/060f1-RD-SG-4711.jpg,bookleta,activity2f,060f1-RD-SG-4711,,,,,,,
../data/outputs/test1/activity2f/08d53-74137.jpg,bookleta,activity2f,08d53-74137,1.0,0.0,1.0,2.0,2.0,0,lightning storm
../data/outputs/test1/activity2f/08d53-74370.jpg,bookleta,activity2f,08d53-74370,1.0,1.0,0.0,0.0,2.0,0,
../data/outputs/test1/activity2f/08d53-74881.jpg,bookleta,activity2f,08d53-74881,1.0,1.0,0.0,,0.0,0,horn
../data/outputs/test1/activity2f/08d53-75726.jpg,bookleta,activity2f,08d53-75726,1.0,1.0,1.0,2.0,0.0,0,star fish
../data/outputs/test1/activity2f/20479-35088.jpg,bookleta,activity2f,20479-35088,1.0,,2.0,2.0,2.0,2,almost home
../data/outputs/test1/activity2f/20479-50312.jpg,bookleta,activity2f,20479-50312,1.0,0.0,0.0,3.0,1.0,0,lightning
../data/outputs/test1/activity2f/20479-66051.jpg,bookleta,activity2f,20479-66051,,,0.0,0.0,1.0,1,christmas tree
../data/outputs/test1/activity2f/20479-70510.jpg,bookleta,activity2f,20479-70510,1.0,1.0,3.0,0.0,1.0,2,tribal 
../data/outputs/test1/activity2f/20479-73423.jpg,bookleta,activity2f,20479-73423,,,,,,,
../data/outputs/test1/activity2f/20479-73676.jpg,bookleta,activity2f,20479-73676,,,,,,,
../data/outputs/test1/activity2f/214b9-65960.jpg,bookleta,activity2f,214b9-65960,1.0,1.0,1.0,1.0,1.0,1,lost kite
../data/outputs/test1/activity2f/214b9-67200.jpg,bookleta,activity2f,214b9-67200,,,,,,,
../data/outputs/test1/activity2f/214b9-70686.jpg,bookleta,activity2f,214b9-70686,1.0,0.0,2.0,5.0,2.0,2,house
../data/outputs/test1/activity2f/214b9-71565.jpg,bookleta,activity2f,214b9-71565,1.0,1.0,1.0,0.0,1.0,2,chefs hat
../data/outputs/test1/activity2f/214b9-71584.jpg,bookleta,activity2f,214b9-71584,1.0,0.0,0.0,0.0,0.0,1,lightning
../data/outputs/test1/activity2f/214b9-72632.jpg,bookleta,activity2f,214b9-72632,1.0,1.0,2.0,3.0,2.0,2,my musical instrument
../data/outputs/test1/activity2f/214b9-75037.jpg,bookleta,activity2f,214b9-75037,1.0,1.0,1.0,3.0,1.0,2,diamond ring
../data/outputs/test1/activity2f/214b9-75098.jpg,bookleta,activity2f,214b9-75098,1.0,0.0,3.0,1.0,1.0,1,the boomerang
../data/outputs/test1/activity2f/214b9-75497.jpg,bookleta,activity2f,214b9-75497,,,,,,,
../data/outputs/test1/activity2f/214b9-75575-Score Sheet-NO ID.jpg,bookleta,activity2f,214b9-75575-Score Sheet-NO ID,1.0,1.0,2.0,3.0,1.0,2,fish revenge
../data/outputs/test1/activity2f/214b9-75900.jpg,bookleta,activity2f,214b9-75900,,,,,,,
../data/outputs/test1/activity2f/21ac7-27262.jpg,bookleta,activity2f,21ac7-27262,1.0,1.0,3.0,2.0,1.0,2,
../data/outputs/test1/activity2f/21ac7-62874.jpg,bookleta,activity2f,21ac7-62874,1.0,1.0,3.0,3.0,2.0,2,
../data/outputs/test1/activity2f/21ac7-74346.jpg,bookleta,activity2f,21ac7-74346,1.0,1.0,2.0,1.0,1.0,1,a dog chain/collar
../data/outputs/test1/activity2f/21ac7-74478.jpg,bookleta,activity2f,21ac7-74478,1.0,1.0,0.0,2.0,1.0,1,book
../data/outputs/test1/activity2f/21ac7-74688.jpg,bookleta,activity2f,21ac7-74688,,,,,,,
../data/outputs/test1/activity2f/21ac7-75119.jpg,bookleta,activity2f,21ac7-75119,,,,,,,
../data/outputs/test1/activity2f/21ac7-75911.jpg,bookleta,activity2f,21ac7-75911,1.0,0.0,1.0,4.0,1.0,0,christmas tree
../data/outputs/test1/activity2f/21e0e-66530.jpg,bookleta,activity2f,21e0e-66530,1.0,0.0,1.0,5.0,2.0,0,young man
../data/outputs/test1/activity2f/21e0e-71234.jpg,bookleta,activity2f,21e0e-71234,,,,,,,
../data/outputs/test1/activity2f/21e0e-74411.jpg,bookleta,activity2f,21e0e-74411,,1.0,2.0,0.0,2.0,1,a maze with no end
../data/outputs/test1/activity2f/21e0e-74432.jpg,bookleta,activity2f,21e0e-74432,1.0,1.0,0.0,1.0,2.0,1,tree
../data/outputs/test1/activity2f/21e0e-75615.jpg,bookleta,activity2f,21e0e-75615,,0.0,1.0,0.0,1.0,0,letter z
../data/outputs/test1/activity2f/21e0e-76346.jpg,bookleta,activity2f,21e0e-76346,1.0,0.0,1.0,4.0,2.0,0,soccer player
../data/outputs/test1/activity2f/21e0e-76440.jpg,bookleta,activity2f,21e0e-76440,1.0,1.0,2.0,1.0,1.0,1,garbage
../data/outputs/test1/activity2f/21e0e-76485.jpg,bookleta,activity2f,21e0e-76485,1.0,0.0,1.0,0.0,0.0,1,k-12
../data/outputs/test1/activity2f/21e0e-76767.jpg,bookleta,activity2f,21e0e-76767,1.0,1.0,2.0,3.0,2.0,2,1st place trophy
../data/outputs/test1/activity2f/21e0e-76888.jpg,bookleta,activity2f,21e0e-76888,1.0,1.0,1.0,3.0,1.0,1,sea animals
../data/outputs/test1/activity2f/21e0e-76948.jpg,bookleta,activity2f,21e0e-76948,1.0,1.0,1.0,2.0,2.0,1,the light bulb
../data/outputs/test1/activity2f/2953c-0218.jpg,bookleta,activity2f,2953c-0218,1.0,,,,2.0,,lightening
../data/outputs/test1/activity2f/2953c-68225.jpg,bookleta,activity2f,2953c-68225,,,,,,,
../data/outputs/test1/activity2f/2953c-69812.jpg,bookleta,activity2f,2953c-69812,,,,,,,
../data/outputs/test1/activity2f/2953c-71101.jpg,bookleta,activity2f,2953c-71101,1.0,,,,,,
../data/outputs/test1/activity2f/2953c-71246.jpg,bookleta,activity2f,2953c-71246,1.0,1.0,2.0,1.0,2.0,1,why should i 
../data/outputs/test1/activity2f/2953c-71495.jpg,bookleta,activity2f,2953c-71495,1.0,0.0,1.0,1.0,2.0,0,watch out
../data/outputs/test1/activity2f/2953c-71581.jpg,bookleta,activity2f,2953c-71581,1.0,1.0,1.0,4.0,1.0,1,lower half
../data/outputs/test1/activity2f/2953c-71792.jpg,bookleta,activity2f,2953c-71792,1.0,1.0,1.0,2.0,2.0,1,money 
../data/outputs/test1/activity2f/2953c-72558.jpg,bookleta,activity2f,2953c-72558,1.0,1.0,0.0,0.0,1.0,1,
../data/outputs/test1/activity2f/2953c-72841.jpg,bookleta,activity2f,2953c-72841,,,3.0,,,,beginning japanese
../data/outputs/test1/activity2f/326d8-71453.jpg,bookleta,activity2f,326d8-71453,,,,,,,
../data/outputs/test1/activity2f/326d8-71988.jpg,bookleta,activity2f,326d8-71988,1.0,0.0,2.0,0.0,2.0,0,
../data/outputs/test1/activity2f/326d8-74312.jpg,bookleta,activity2f,326d8-74312,1.0,0.0,1.0,5.0,2.0,0,new dress
../data/outputs/test1/activity2f/326d8-74913.jpg,bookleta,activity2f,326d8-74913,1.0,1.0,0.0,3.0,1.0,2,grill
../data/outputs/test1/activity2f/326d8-75525.jpg,bookleta,activity2f,326d8-75525,,0.0,2.0,8.0,2.0,1,too close to home
../data/outputs/test1/activity2f/326d8-76726.jpg,bookleta,activity2f,326d8-76726,1.0,,0.0,,1.0,1,
../data/outputs/test1/activity2f/326d8-Redacted_04-12-12 A.jpg,bookleta,activity2f,326d8-Redacted_04-12-12 A,1.0,1.0,0.0,0.0,2.0,1,alaska
../data/outputs/test1/activity2f/39dc2-66910.jpg,bookleta,activity2f,39dc2-66910,1.0,0.0,1.0,2.0,0.0,1,striped tip
../data/outputs/test1/activity2f/39dc2-70689.jpg,bookleta,activity2f,39dc2-70689,,,,,,,
../data/outputs/test1/activity2f/39dc2-70737.jpg,bookleta,activity2f,39dc2-70737,1.0,1.0,1.0,0.0,0.0,0,awkward star
../data/outputs/test1/activity2f/39dc2-72516.jpg,bookleta,activity2f,39dc2-72516,1.0,1.0,1.0,0.0,0.0,0,a boomerang
../data/outputs/test1/activity2f/39dc2-73110.jpg,bookleta,activity2f,39dc2-73110,,,,,,,
../data/outputs/test1/activity2f/39dc2-73297.jpg,bookleta,activity2f,39dc2-73297,1.0,1.0,1.0,1.0,0.0,0,kissy fish
../data/outputs/test1/activity2f/39dc2-73737.jpg,bookleta,activity2f,39dc2-73737,,,,,,,
../data/outputs/test1/activity2f/39dc2-75204.jpg,bookleta,activity2f,39dc2-75204,1.0,0.0,0.0,0.0,0.0,0,thunder
../data/outputs/test1/activity2f/39dc2-76355.jpg,bookleta,activity2f,39dc2-76355,1.0,1.0,1.0,0.0,0.0,0,skating brink
../data/outputs/test1/activity2f/39dc2-78658.jpg,bookleta,activity2f,39dc2-78658,1.0,1.0,2.0,0.0,0.0,0,shooting 
../data/outputs/test1/activity2f/39dc2-80015.jpg,bookleta,activity2f,39dc2-80015,,,,,,,
../data/outputs/test1/activity2f/3d919-61995.jpg,bookleta,activity2f,3d919-61995,1.0,1.0,2.0,0.0,0.0,1,road to the top
../data/outputs/test1/activity2f/3d919-66985.jpg,bookleta,activity2f,3d919-66985,1.0,1.0,0.0,1.0,1.0,0,tetascope
../data/outputs/test1/activity2f/3d919-75589.jpg,bookleta,activity2f,3d919-75589,1.0,1.0,0.0,6.0,1.0,2,medical
../data/outputs/test1/activity2f/3d919-78031.jpg,bookleta,activity2f,3d919-78031,1.0,0.0,2.0,0.0,0.0,0,follow the leader
../data/outputs/test1/activity2f/3ee42-32761-UM.jpg,bookleta,activity2f,3ee42-32761-UM,1.0,1.0,2.0,5.0,0.0,1,a pot of soup
../data/outputs/test1/activity2f/3ee42-52578-UM.jpg,bookleta,activity2f,3ee42-52578-UM,1.0,1.0,3.0,7.0,1.0,1,someone sleeping
../data/outputs/test1/activity2f/3ee42-68082-UM.jpg,bookleta,activity2f,3ee42-68082-UM,,,,,,,
../data/outputs/test1/activity2f/3ee42-69371-UM.jpg,bookleta,activity2f,3ee42-69371-UM,1.0,1.0,2.0,0.0,0.0,0,ancient 
../data/outputs/test1/activity2f/3ee42-70441-UM.jpg,bookleta,activity2f,3ee42-70441-UM,1.0,1.0,0.0,0.0,0.0,0,
../data/outputs/test1/activity2f/3ee42-71488-UM.jpg,bookleta,activity2f,3ee42-71488-UM,,,,,,,
../data/outputs/test1/activity2f/3ee42-74440-UM.jpg,bookleta,activity2f,3ee42-74440-UM,,,,,,,
../data/outputs/test1/activity2f/3ee42-75666-UM.jpg,bookleta,activity2f,3ee42-75666-UM,1.0,1.0,1.0,0.0,0.0,1,the zerro
../data/outputs/test1/activity2f/3ee42-76486-UM.jpg,bookleta,activity2f,3ee42-76486-UM,1.0,1.0,0.0,4.0,2.0,1,confetti
../data/outputs/test1/activity2f/406e2-19836.jpg,bookleta,activity2f,406e2-19836,1.0,1.0,1.0,6.0,2.0,1,pond in park
../data/outputs/test1/activity2f/406e2-67801.jpg,bookleta,activity2f,406e2-67801,1.0,1.0,1.0,0.0,2.0,,zig zag
../data/outputs/test1/activity2f/406e2-70547.jpg,bookleta,activity2f,406e2-70547,,,1.0,1.0,2.0,1,one foot
../data/outputs/test1/activity2f/406e2-71596.jpg,bookleta,activity2f,406e2-71596,1.0,1.0,2.0,0.0,1.0,1,award winning
../data/outputs/test1/activity2f/406e2-71650.jpg,bookleta,activity2f,406e2-71650,1.0,1.0,0.0,1.0,1.0,1,light bulb
../data/outputs/test1/activity2f/406e2-71944.jpg,bookleta,activity2f,406e2-71944,1.0,,,,,,who know's
../data/outputs/test1/activity2f/406e2-71945.jpg,bookleta,activity2f,406e2-71945,,,,,,,
../data/outputs/test1/activity2f/4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2.jpg,bookleta,activity2f,4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2,,,,,,,
../data/outputs/test1/activity2f/4f5cb-71595.jpg,bookleta,activity2f,4f5cb-71595,1.0,1.0,0.0,0.0,0.0,0,
../data/outputs/test1/activity2f/4f5cb-74570_M.jpg,bookleta,activity2f,4f5cb-74570_M,1.0,1.0,1.0,4.0,1.0,1,fun spot
../data/outputs/test1/activity2f/4f5cb-74593.jpg,bookleta,activity2f,4f5cb-74593,,,,,,,lightening
../data/outputs/test1/activity2f/4f5cb-74662.jpg,bookleta,activity2f,4f5cb-74662,1.0,1.0,1.0,3.0,1.0,1,charmed bracelet
../data/outputs/test1/activity2f/4f5cb-74883.jpg,bookleta,activity2f,4f5cb-74883,1.0,1.0,0.0,1.0,1.0,1,bathroom
../data/outputs/test1/activity2f/4f5cb-75231.jpg,bookleta,activity2f,4f5cb-75231,1.0,1.0,1.0,2.0,1.0,1,sword fight
../data/outputs/test1/activity2f/4f5cb-75307.jpg,bookleta,activity2f,4f5cb-75307,1.0,0.0,1.0,0.0,0.0,0,
../data/outputs/test1/activity2f/4f5cb-75578.jpg,bookleta,activity2f,4f5cb-75578,1.0,1.0,1.0,1.0,1.0,0,toast with 
../data/outputs/test1/activity2f/4f5cb-75884.jpg,bookleta,activity2f,4f5cb-75884,,,,,,,
../data/outputs/test1/activity2f/4f5cb-76184.jpg,bookleta,activity2f,4f5cb-76184,,,,,,,
../data/outputs/test1/activity2f/4f5cb-76904.jpg,bookleta,activity2f,4f5cb-76904,1.0,1.0,3.0,7.0,1.0,2,the big birds 
../data/outputs/test1/activity2f/4f5cb-77565.jpg,bookleta,activity2f,4f5cb-77565,,,,,,,sea water
../data/outputs/test1/activity2f/4f5cb-77755.jpg,bookleta,activity2f,4f5cb-77755,1.0,0.0,1.0,1.0,0.0,0,african man
../data/outputs/test1/activity2f/6544f-50452.jpg,bookleta,activity2f,6544f-50452,1.0,1.0,1.0,0.0,1.0,1,not sure
../data/outputs/test1/activity2f/6544f-70538.jpg,bookleta,activity2f,6544f-70538,1.0,1.0,0.0,4.0,2.0,1,jumper
../data/outputs/test1/activity2f/6544f-70590.jpg,bookleta,activity2f,6544f-70590,1.0,0.0,2.0,2.0,2.0,1,helping hand
../data/outputs/test1/activity2f/6544f-72595.jpg,bookleta,activity2f,6544f-72595,1.0,1.0,0.0,0.0,1.0,0,
../data/outputs/test1/activity2f/6544f-73134.jpg,bookleta,activity2f,6544f-73134,1.0,1.0,1.0,4.0,2.0,2,upside down
../data/outputs/test1/activity2f/6544f-74144.jpg,bookleta,activity2f,6544f-74144,1.0,1.0,0.0,4.0,2.0,1,jumper
../data/outputs/test1/activity2f/6544f-74340.jpg,bookleta,activity2f,6544f-74340,1.0,1.0,2.0,1.0,2.0,1,
../data/outputs/test1/activity2f/6544f-74653.jpg,bookleta,activity2f,6544f-74653,1.0,1.0,2.0,0.0,2.0,1,fortune
../data/outputs/test1/activity2f/6544f-75077.jpg,bookleta,activity2f,6544f-75077,1.0,1.0,0.0,0.0,2.0,1,inverse
../data/outputs/test1/activity2f/6544f-75506.jpg,bookleta,activity2f,6544f-75506,1.0,1.0,2.0,3.0,1.0,1,turtle eat
../data/outputs/test1/activity2f/6544f-75549.jpg,bookleta,activity2f,6544f-75549,1.0,1.0,2.0,2.0,2.0,1,amazing maze
../data/outputs/test1/activity2f/6544f-76290.jpg,bookleta,activity2f,6544f-76290,1.0,1.0,1.0,1.0,2.0,1,bow
../data/outputs/test1/activity2f/6544f-76294.jpg,bookleta,activity2f,6544f-76294,1.0,1.0,,3.0,2.0,2,dish
../data/outputs/test1/activity2f/6544f-77880.jpg,bookleta,activity2f,6544f-77880,1.0,0.0,2.0,2.0,2.0,1,too faced
../data/outputs/test1/activity2f/65a68-44653.jpg,bookleta,activity2f,65a68-44653,1.0,0.0,2.0,2.0,1.0,1,super happy
../data/outputs/test1/activity2f/65a68-64865.jpg,bookleta,activity2f,65a68-64865,,1.0,1.0,2.0,1.0,1,a great 
../data/outputs/test1/activity2f/65a68-67706.jpg,bookleta,activity2f,65a68-67706,,,,,,,
../data/outputs/test1/activity2f/65a68-68251.jpg,bookleta,activity2f,65a68-68251,1.0,1.0,0.0,0.0,2.0,1,rocket maze
../data/outputs/test1/activity2f/65a68-71482.jpg,bookleta,activity2f,65a68-71482,,,,,,,
../data/outputs/test1/activity2f/65a68-71565.jpg,bookleta,activity2f,65a68-71565,,1.0,1.0,3.0,2.0,1,ballon affair
../data/outputs/test1/activity2f/65a68-73285.jpg,bookleta,activity2f,65a68-73285,,,,,,,
../data/outputs/test1/activity2f/65a68-73401-blank score sheet.jpg,bookleta,activity2f,65a68-73401-blank score sheet,1.0,0.0,1.0,0.0,,0,person
../data/outputs/test1/activity2f/65a68-73677.jpg,bookleta,activity2f,65a68-73677,1.0,1.0,1.0,0.0,1.0,1,a butcher
../data/outputs/test1/activity2f/65a68-73780.jpg,bookleta,activity2f,65a68-73780,1.0,,,,,,
../data/outputs/test1/activity2f/65a68-74180.jpg,bookleta,activity2f,65a68-74180,,0.0,1.0,0.0,2.0,0,nede descending 
../data/outputs/test1/activity2f/65a68-74360.jpg,bookleta,activity2f,65a68-74360,,1.0,1.0,2.0,2.0,2,my satelite
../data/outputs/test1/activity2f/65a68-RD-NS134711.jpg,bookleta,activity2f,65a68-RD-NS134711,,1.0,0.0,2.0,1.0,1,puzzle
../data/outputs/test1/activity2f/65a68-RD-NS472011.jpg,bookleta,activity2f,65a68-RD-NS472011,1.0,1.0,0.0,5.0,2.0,2,christmas tree
../data/outputs/test1/activity2f/6771d-43733.jpg,bookleta,activity2f,6771d-43733,1.0,1.0,0.0,2.0,0.0,1,zippers
../data/outputs/test1/activity2f/6771d-68091.jpg,bookleta,activity2f,6771d-68091,1.0,1.0,1.0,0.0,0.0,0,open book
../data/outputs/test1/activity2f/6771d-68639.jpg,bookleta,activity2f,6771d-68639,1.0,1.0,2.0,2.0,0.0,0,the snowy tree
../data/outputs/test1/activity2f/6771d-70668.jpg,bookleta,activity2f,6771d-70668,1.0,0.0,2.0,1.0,0.0,0,chain with diamond
../data/outputs/test1/activity2f/6771d-71614.jpg,bookleta,activity2f,6771d-71614,1.0,1.0,1.0,2.0,1.0,1,sit roads
../data/outputs/test1/activity2f/6771d-71866.jpg,bookleta,activity2f,6771d-71866,1.0,0.0,1.0,2.0,1.0,1,"money, money"
../data/outputs/test1/activity2f/6771d-74433.jpg,bookleta,activity2f,6771d-74433,1.0,0.0,0.0,0.0,1.0,0,
../data/outputs/test1/activity2f/6771d-74551.jpg,bookleta,activity2f,6771d-74551,1.0,1.0,2.0,2.0,0.0,0,the snowy tree
../data/outputs/test1/activity2f/6771d-74742.jpg,bookleta,activity2f,6771d-74742,1.0,1.0,2.0,2.0,2.0,1,racetrack madness
../data/outputs/test1/activity2f/6771d-77499.jpg,bookleta,activity2f,6771d-77499,1.0,1.0,1.0,3.0,1.0,1,decorate 
../data/outputs/test1/activity2f/6771d-78383.jpg,bookleta,activity2f,6771d-78383,1.0,1.0,1.0,1.0,0.0,1,lightning bolt
../data/outputs/test1/activity2f/68332-66088_Unmatched.jpg,bookleta,activity2f,68332-66088_Unmatched,,,,,,,
../data/outputs/test1/activity2f/68332-70976_Unmatched.jpg,bookleta,activity2f,68332-70976_Unmatched,1.0,1.0,3.0,1.0,0.0,1,look at me now
../data/outputs/test1/activity2f/68332-71596_Unmatched.jpg,bookleta,activity2f,68332-71596_Unmatched,1.0,1.0,3.0,4.0,0.0,2,trophy for UNI
../data/outputs/test1/activity2f/68332-71787_Unmatched.jpg,bookleta,activity2f,68332-71787_Unmatched,1.0,1.0,0.0,3.0,0.0,1,cookie
../data/outputs/test1/activity2f/68332-73200_Unmatched.jpg,bookleta,activity2f,68332-73200_Unmatched,1.0,1.0,3.0,0.0,0.0,1,yet another heart
../data/outputs/test1/activity2f/68332-74281_Unmatched.jpg,bookleta,activity2f,68332-74281_Unmatched,,,,,,,
../data/outputs/test1/activity2f/68332-74589_Unmatched.jpg,bookleta,activity2f,68332-74589_Unmatched,1.0,1.0,0.0,3.0,2.0,1,deer
../data/outputs/test1/activity2f/68332-74723_Unmatched.jpg,bookleta,activity2f,68332-74723_Unmatched,1.0,1.0,3.0,5.0,0.0,2,the amazing cook
../data/outputs/test1/activity2f/68332-74733_Unmatched.jpg,bookleta,activity2f,68332-74733_Unmatched,1.0,1.0,0.0,0.0,0.0,1,squid
../data/outputs/test1/activity2f/68332-74738_Unmatched.jpg,bookleta,activity2f,68332-74738_Unmatched,1.0,1.0,3.0,0.0,1.0,1,a nice flower
../data/outputs/test1/activity2f/68332-75734_Unmatched.jpg,bookleta,activity2f,68332-75734_Unmatched,1.0,1.0,2.0,2.0,2.0,1,
../data/outputs/test1/activity2f/68332-75783_Unmatched.jpg,bookleta,activity2f,68332-75783_Unmatched,1.0,1.0,0.0,1.0,1.0,2,braid
../data/outputs/test1/activity2f/68332-75926_Unmatched.jpg,bookleta,activity2f,68332-75926_Unmatched,,,,,,,
